10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
25 7 23 31 14 25 7 23 10 1 28 37 7 32 7 14 42 28 25 31
4 25 30 4 25 30 14 14 30 4 4 25 4 4 14 4 4 25 4 4
7 0 32 19 12 7 32 0 32 32 28 42 32 14 42 28 25 23 25 30
4 25 30 30 4 30 4 25 4 25 4 14 14 4 4 25 4 14 25 4
25 23 25 30 14 14 14 25 13 12 23 32 23 25 23 14 23 23 25 23
14 42 28 25 23 25 30 14 14 25 2 7 23 23 42 28 25 20 23 35
4 14 14 25 30 4 4 4 4 30 25 30 4 4 14 25 4 25 4 4
23 30 14 14 25 18 28 25 23 25 30 14 14 25 2 7 23 23 42 28
25 30 4 4 4 30 4 30 4 25 25 30 4 30 25 30 4 25 30 4
4 14 30 4 25 4 25 4 4 4 25 30 30 14 25 4 25 4 4 14
10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
10 41 28 26 7 32 32 9 25 42 28 5 7 33 28 21 7 17 28 32
7 32 14 22 28 28 10 15 8 32 26 12 32 7 10 41 28 26 7 10
7 32 7 0 32 32 31 0 32 32 28 32 14 0 32 32 28 12 7 0
32 19 12 7 32 12 7 0 32 32 28 12 7 0 32 32 31 0 32 32
4 25 30 14 14 25 4 39 14 14 14 23 14 25 42 28 25 31 10 14
25 30 4 4 4 4 4 25 4 14 25 30 4 4 30 14 25 4 4 4
7 0 32 19 12 7 32 12 7 0 32 32 28 12 42 28 25 23 25 30
42 28 25 37 7 32 19 12 14 25 23 31 14 28 25 23 25 30 14 14
4 4 4 14 14 30 4 4 25 4 4 30 25 4 14 14 25 30 4 4
7 9 42 28 5 7 38 38 16 28 28 28 34 7 11 28 36 7 11 28
10 41 28 26 7 32 7 9 42 28 5 7 33 28 21 7 17 28 32 31
9 42 28 5 7 38 7 38 16 28 28 28 34 7 11 36 7 11 29 7
32 32 31 0 32 32 28 32 14 10 41 28 26 7 32 32 9 25 42 28
32 28 12 42 28 25 23 25 30 14 14 25 13 12 23 32 23 25 23 14
25 4 25 4 14 14 14 25 30 4 4 4 4 25 4 30 4 14 25 4
25 4 4 4 30 4 30 14 14 14 14 25 4 4 4 4 4 30 30 14
10 41 28 26 7 32 32 9 25 42 28 5 7 33 28 21 7 17 28 32
23 14 42 28 25 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28
7 23 18 28 14 25 7 23 10 1 28 37 7 32 7 32 14 22 28 28
4 25 30 30 14 14 14 14 25 4 4 4 30 30 25 4 4 14 25 4
7 32 7 0 32 32 28 0 12 7 32 7 32 31 14 42 28 25 23 25
28 28 28 15 28 28 26 7 10 3 28 26 7 32 7 10 41 28 26 7
7 33 28 21 7 17 28 5 7 38 38 16 28 28 28 34 7 11 28 36
25 4 25 4 14 4 25 4 25 4 30 25 4 14 4 4 4 4 30 30
10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
7 0 32 19 12 7 32 7 0 32 32 31 0 32 32 28 32 14 0 32
14 25 23 25 23 25 23 25 23 25 23 25 23 25 23 25 23 14 42 28
7 0 32 19 12 7 32 12 7 0 32 32 28 12 7 0 32 32 28 12
25 37 12 23 30 14 25 31 18 28 14 25 7 23 10 1 28 37 7 32
7 32 12 7 0 32 19 12 7 32 12 7 0 32 19 12 7 32 28 0
0 32 19 12 7 32 12 7 0 32 32 28 12 42 28 25 23 25 30 14
0 32 32 28 42 28 25 20 23 35 4 30 14 25 4 14 14 14 14 25
32 31 9 42 28 5 7 38 38 16 28 28 28 34 7 11 36 7 11 29
7 33 28 21 7 17 28 5 7 38 38 16 28 28 28 34 7 11 28 36
7 0 32 7 32 7 0 32 32 31 32 14 0 32 32 31 0 32 32 28
4 25 4 30 4 14 25 4 4 25 4 14 4 14 4 4 25 4 25 30
28 25 8 7 23 25 30 14 14 14 0 32 19 12 7 32 7 0 32 32
7 32 14 22 28 28 10 15 28 26 12 7 32 12 7 0 32 19 12 7
10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
4 25 30 4 4 25 4 25 4 14 14 25 4 4 4 4 14 25 4 25
25 4 4 14 25 4 14 25 4 4 4 25 4 25 4 30 30 25 30 4
32 12 7 0 32 32 31 0 32 32 28 32 14 10 41 28 26 7 32 32
25 4 4 4 25 30 30 14 25 4 4 14 4 14 4 4 25 4 4 25
7 0 32 19 12 7 32 12 7 0 32 32 12 7 0 32 32 31 32 14
10 41 28 26 7 32 32 9 25 42 28 5 7 33 28 21 7 17 28 32
30 30 14 14 25 4 4 4 4 25 30 14 14 14 25 4 4 4 4 4
28 28 25 10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7
4 25 30 14 14 25 4 14 14 25 30 24 14 31 18 28 14 25 7 23
28 25 23 30 14 14 14 2 7 23 23 10 1 28 37 7 32 7 42 28
32 28 12 42 28 25 23 25 30 14 14 25 13 12 23 32 23 25 23 14
7 32 14 22 28 28 8 12 7 42 28 25 23 25 30 14 14 25 13 12
10 41 28 26 7 32 32 28 32 10 41 28 26 7 10 1 28 37 7 32
9 42 28 5 7 38 16 38 28 28 34 7 11 28 36 7 11 29 7 0
7 0 32 7 32 14 22 28 28 10 15 8 32 26 12 32 32 10 1 28
25 30 4 4 4 25 4 14 14 25 4 4 4 4 30 4 25 4 4 25
25 4 4 4 30 14 25 30 4 4 4 25 4 25 4 4 25 4 4 25
4 30 14 25 30 4 4 30 30 4 25 4 4 25 30 14 14 14 14 14
7 32 14 22 28 28 42 8 7 27 15 12 42 28 28 34 7 11 28 36
14 4 4 4 4 4 25 30 4 25 30 4 14 14 14 14 4 25 4 4
4 25 4 4 25 30 4 30 14 14 14 25 30 4 4 4 4 30 4 25
4 25 30 4 30 25 4 25 4 14 25 30 14 4 4 25 4 25 4 25
25 30 14 25 4 4 4 4 4 25 4 14 14 25 4 4 4 4 25 4
42 28 25 37 7 32 7 23 25 30 14 14 25 2 7 23 10 1 31 32
30 4 14 4 25 4 4 14 25 30 4 4 4 25 4 14 14 14 14 14
7 0 32 32 31 0 32 32 28 32 10 15 18 28 32 18 28 32 18 28
30 25 30 4 4 25 4 4 25 4 25 4 30 4 4 4 25 4 25 4
4 25 4 25 4 4 25 4 14 14 14 25 4 4 4 4 30 4 25 30
12 7 32 28 0 32 19 12 7 32 28 0 32 19 12 12 7 32 14 22
4 14 4 30 30 4 4 25 4 14 14 25 30 4 4 4 4 25 4 25
7 0 32 19 12 7 32 12 7 0 32 32 28 42 32 25 23 25 30 14
7 0 7 32 12 7 0 32 32 31 32 14 0 32 32 31 0 32 32 28
25 23 25 30 14 14 23 23 14 23 23 10 1 28 25 10 1 28 37 7
7 32 28 0 32 19 12 12 7 32 28 42 32 25 23 25 30 14 14 14
7 32 7 0 32 7 10 1 28 37 7 32 7 14 42 28 25 23 25 30
7 25 23 23 14 23 25 23 25 23 14 23 23 14 23 23 25 23 25 23
14 30 4 4 25 30 4 30 25 4 14 14 14 14 14 14 4 4 4 4
25 4 4 4 4 25 4 14 4 25 4 4 4 25 4 25 4 4 14 4
28 37 7 32 7 42 28 25 20 23 35 4 30 14 25 4 4 4 4 14
4 14 4 4 25 4 14 4 4 14 25 4 4 4 25 4 25 4 4 30
10 41 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
7 33 28 21 7 17 28 5 7 38 38 16 28 28 28 34 7 11 36 7
0 32 12 7 0 32 32 28 0 32 32 28 12 7 0 32 32 28 12 42
4 25 4 30 4 30 14 14 14 14 25 4 4 4 4 4 30 4 30 4
25 37 12 2 7 23 23 10 3 28 37 7 32 7 32 14 22 28 28 10
28 29 7 0 32 19 12 7 32 12 7 0 32 32 28 12 42 28 25 23
7 0 32 32 28 12 7 0 32 32 28 0 12 7 32 7 32 7 0 32
7 32 7 32 7 32 7 0 32 7 10 1 28 37 7 32 7 14 42 28
4 25 4 4 25 4 30 14 14 14 14 25 30 4 4 4 4 30 4 25
25 4 25 4 25 4 30 30 4 25 30 14 14 30 14 4 25 4 4 25
4 4 25 4 25 30 14 14 14 25 4 4 4 25 4 25 30 4 25 4
7 0 32 19 12 7 32 0 32 32 28 32 14 0 32 32 31 0 32 7
23 10 1 28 37 7 32 7 42 28 25 20 23 35 4 30 14 25 30 4
4 25 4 25 30 25 4 25 4 14 14 14 14 14 25 4 4 4 4 4
4 25 4 25 4 25 4 14 4 4 4 4 4 25 30 4 4 25 4 25
30 4 25 4 25 4 25 4 25 4 14 25 4 30 4 25 4 25 4 4
7 32 12 7 0 32 32 32 10 1 28 37 7 32 7 14 42 28 25 23
25 4 4 14 14 25 4 14 25 4 4 30 30 25 4 30 4 4 25 4
4 25 4 25 4 25 30 30 4 25 4 14 30 4 14 4 25 4 4 25
25 4 4 25 30 4 30 30 14 25 4 4 4 30 25 4 4 25 4 4
4 14 25 4 4 4 14 14 4 25 4 25 4 30 30 4 14 14 30 4
25 4 25 4 14 25 30 4 4 4 4 25 4 14 4 14 25 4 25 4
23 10 1 28 37 7 32 7 42 32 25 23 30 14 14 14 25 23 32 14
25 4 25 4 25 4 25 4 14 4 25 4 25 30 25 4 25 30 4 25
7 0 32 19 12 7 32 12 7 0 32 32 28 12 42 28 25 23 25 30
10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
4 30 30 19 24 14 14 23 14 25 23 14 14 14 0 32 19 12 7 32
32 7 0 32 32 28 12 42 28 25 37 7 32 23 26 12 23 10 1 28
30 4 30 30 14 30 4 4 30 30 14 25 4 30 4 4 25 4 25 4
25 4 25 4 4 25 4 25 4 25 4 25 4 25 4 14 4 25 4 25
30 4 25 4 19 39 14 30 14 14 23 14 25 23 14 14 42 28 25 23
25 4 25 4 4 14 14 14 4 14 14 14 14 25 4 4 4 4 14 25
15 8 18 28 10 10 1 28 37 7 32 7 32 14 22 28 28 10 15 28
32 12 7 0 32 32 28 12 42 28 25 23 30 14 14 25 31 18 28 14
19 12 12 7 32 14 22 28 28 10 15 28 26 7 32 7 10 15 8 32
12 7 32 31 32 14 22 28 28 10 15 28 26 7 32 7 8 12 7 42
10 41 28 26 7 32 32 9 25 42 28 5 7 33 28 21 7 17 28 32
10 41 28 26 7 32 32 9 25 42 28 5 7 33 28 21 7 17 28 32
10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
25 23 14 25 23 23 14 42 28 25 23 25 30 14 25 31 18 28 14 0
7 0 32 19 12 7 32 12 7 0 32 7 32 14 22 28 28 10 15 28
30 4 14 4 4 14 25 4 25 4 4 4 4 25 4 14 4 25 4 25
4 14 14 25 4 4 4 14 25 30 4 24 14 14 23 14 25 23 23 14
12 7 32 12 7 0 32 32 28 12 42 28 25 23 25 30 14 14 25 13
38 38 16 28 28 28 34 7 11 36 7 11 29 7 0 32 19 12 7 32
4 25 30 4 30 25 4 4 25 4 25 4 14 4 4 4 4 25 4 14
23 30 14 14 25 18 28 25 23 25 23 14 23 23 25 23 25 23 25 23
4 25 4 30 25 30 4 4 25 4 14 25 4 4 14 4 4 4 4 30
10 3 28 26 7 32 7 10 41 28 26 7 10 1 28 37 7 32 7 32
